Row ID,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Joined,Loaned From,Contract Valid Until,Height,Weight,Release Clause,Kit Number,Best Overall Rating
9481_FIFA23,268877,Y. Abdurisag,22,https://cdn.sofifa.net/players/268/877/23_60.png,Qatar,https://cdn.sofifa.net/flags/qa.png,62,69,,https://cdn.sofifa.net/flags/qa.png,€0,€0,1525,Right,1,3,3,Medium/ Medium,Lean (170-185),No,nan,nan,nan,nan,177cm,68kg,nan,,"<span class=""bp3-tag p p-62"">62</span>"
9482_FIFA23,270502,A. Oyono,21,https://cdn.sofifa.net/players/270/502/23_60.png,Gabon,https://cdn.sofifa.net/flags/ga.png,63,70,Frosinone,https://cdn.sofifa.net/teams/111657/30.png,€925K,€550,1525,Right,1,3,2,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos3"">RB","Jan 30, 2022",nan,2024,179cm,72kg,€1.6M,2,nan
9483_FIFA23,258338,21 I. El Harchi,21,https://cdn.sofifa.net/players/258/338/21_60.png,Morocco,https://cdn.sofifa.net/flags/ma.png,61,68,FC Cartagena,https://cdn.sofifa.net/teams/100851/30.png,€675K,€1K,1525,Right,1,2,2,Medium/ Low,Lean (185+),No,"<span class=""pos pos29"">RES","Aug 11, 2020",nan,2021,189cm,78kg,€1.2M,28,nan
9484_FIFA23,253210,20 Fer Navarro,21,https://cdn.sofifa.net/players/253/210/20_60.png,Spain,https://cdn.sofifa.net/flags/es.png,62,73,Albacete BP,https://cdn.sofifa.net/teams/1854/30.png,€475K,€1K,1525,Left,1,3,3,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES","Jul 1, 2016",nan,2020,175cm,70kg,€855K,28,nan
9485_FIFA23,263721,22 P. Bravo,16,https://cdn.sofifa.net/players/263/721/22_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,57,72,América de Cali,https://cdn.sofifa.net/teams/101099/30.png,€375K,€500,1524,Right,1,3,2,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","May 1, 2021",nan,2025,190cm,79kg,€741K,15,nan
9486_FIFA23,245286,J. Žambůrek,21,https://cdn.sofifa.net/players/245/286/23_60.png,Czech Republic,https://cdn.sofifa.net/flags/cz.png,62,72,Viborg FF,https://cdn.sofifa.net/teams/1443/30.png,€900K,€2K,1524,Right,1,3,3,Medium/ High,Lean (170-185),Yes,"<span class=""pos pos28"">SUB","Jan 12, 2022",nan,2025,175cm,61kg,€1.3M,19,nan
9487_FIFA23,256199,22 A. Valencia,17,https://cdn.sofifa.net/players/256/199/22_60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png,59,71,Independiente del Valle,https://cdn.sofifa.net/teams/112908/30.png,€525K,€500,1524,Right,1,3,3,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB","Jan 1, 2021",nan,2024,175cm,61kg,€1.3M,24,nan
9488_FIFA23,254026,21 L. Ruíz Díaz,30,https://cdn.sofifa.net/players/254/026/21_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,59,59,Club Plaza de Deportes Colonia,https://cdn.sofifa.net/teams/114024/30.png,€220K,€500,1524,Right,1,3,3,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES","Jan 1, 2018",nan,2024,175cm,73kg,€473K,39,nan
9489_FIFA23,261646,D. Iancu,19,https://cdn.sofifa.net/players/261/646/23_60.png,Romania,https://cdn.sofifa.net/flags/ro.png,55,70,AFC Hermannstadt,https://cdn.sofifa.net/teams/114147/30.png,€300K,€700,1524,Right,1,2,2,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB","Jul 1, 2022",nan,2024,180cm,63kg,€593K,11,nan
9490_FIFA23,264001,O. Aydın,21,https://cdn.sofifa.net/players/264/001/23_60.png,Turkey,https://cdn.sofifa.net/flags/tr.png,64,74,Aytemiz Alanyaspor,https://cdn.sofifa.net/teams/113142/30.png,€1.3M,€4K,1524,Right,1,3,2,High/ Low,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jul 1, 2021",nan,2026,183cm,76kg,€2.9M,70,nan
9491_FIFA23,261497,M. Sulbarán,19,https://cdn.sofifa.net/players/261/497/23_60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png,62,75,Caracas Fútbol Club,https://cdn.sofifa.net/teams/110989/30.png,€950K,€500,1524,Right,1,3,2,Medium/ Medium,Lean (170-),No,"<span class=""pos pos28"">SUB","Jan 1, 2021",nan,2023,165cm,59kg,€2.6M,22,nan
9492_FIFA23,269801,N. Kukanda,19,https://cdn.sofifa.net/players/269/801/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,57,70,FC St. Pauli,https://cdn.sofifa.net/teams/110329/30.png,€400K,€2K,1524,Left,1,2,2,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES","Jul 1, 2022",nan,2027,180cm,75kg,€890K,41,nan
9493_FIFA23,236623,18 M. Smallcombe,18,https://cdn.sofifa.net/players/236/623/18_60.png,Wales,https://cdn.sofifa.net/flags/gb-wls.png,53,73,Exeter City,https://cdn.sofifa.net/teams/143/30.png,€120K,€1K,1524,Right,1,3,2,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES","Jul 1, 2015",nan,2020,172cm,64kg,€330K,40,nan
9494_FIFA23,263995,22 D. Crisostomo,24,https://cdn.sofifa.net/players/263/995/22_60.png,United States,https://cdn.sofifa.net/flags/us.png,57,64,Los Angeles FC,https://cdn.sofifa.net/teams/112996/30.png,€325K,€1K,1524,Right,1,2,2,Medium/ High,Normal (170-185),No,"<span class=""pos pos29"">RES","Aug 4, 2021",nan,2021,175cm,68kg,€553K,15,nan
9495_FIFA23,265561,22 Álex Oyón,18,https://cdn.sofifa.net/players/265/561/22_60.png,Spain,https://cdn.sofifa.net/flags/es.png,60,75,Real Sporting de Gijón,https://cdn.sofifa.net/teams/459/30.png,€575K,€750,1524,Right,1,4,3,High/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES","Nov 12, 2021",nan,2022,171cm,65kg,€1.3M,40,nan
9496_FIFA23,266260,22 J. Suzuki,17,https://cdn.sofifa.net/players/266/260/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,56,70,Shonan Bellmare,https://cdn.sofifa.net/teams/113161/30.png,€325K,€500,1524,Right,1,4,2,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES","Dec 28, 2020",nan,2023,183cm,76kg,€609K,30,nan
9497_FIFA23,258735,21 N. S'rifi,19,https://cdn.sofifa.net/players/258/735/21_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,57,66,VVV-Venlo,https://cdn.sofifa.net/teams/100651/30.png,€350K,€850,1524,Right,1,3,2,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES","Sep 11, 2020",nan,2021,175cm,71kg,€578K,23,nan
9498_FIFA23,253714,S. Ballet,21,https://cdn.sofifa.net/players/253/714/23_60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png,60,68,FC Winterthur,https://cdn.sofifa.net/teams/1713/30.png,€550K,€1K,1524,Right,1,3,2,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jun 20, 2022",nan,2024,184cm,80kg,€908K,24,nan
9499_FIFA23,236413,21 S. Kulenović,20,https://cdn.sofifa.net/players/236/413/21_60.png,Croatia,https://cdn.sofifa.net/flags/hr.png,63,79,Dinamo Zagreb,https://cdn.sofifa.net/teams/211/30.png,€1.3M,€500,1524,Right,1,3,2,High/ High,Normal (185+),No,"<span class=""pos pos28"">SUB","Sep 2, 2019",nan,2024,190cm,83kg,€2.3M,77,nan
9500_FIFA23,267899,G. Vidović,18,https://cdn.sofifa.net/players/267/899/23_60.png,Croatia,https://cdn.sofifa.net/flags/hr.png,64,80,FC Bayern München,https://cdn.sofifa.net/teams/21/30.png,€1.5M,€5K,1524,Right,1,3,3,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Feb 23, 2022",nan,2025,180cm,75kg,€3.4M,28,nan
9501_FIFA23,269869,N. Jessen,18,https://cdn.sofifa.net/players/269/869/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,57,74,FC St. Pauli,https://cdn.sofifa.net/teams/110329/30.png,€425K,€1K,1524,Right,1,3,2,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES","Jul 1, 2022",nan,2027,182cm,73kg,€946K,29,nan
9502_FIFA23,261186,22 F. Maguire,17,https://cdn.sofifa.net/players/261/186/22_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,57,75,Sheffield United,https://cdn.sofifa.net/teams/1794/30.png,€400K,€600,1524,Right,1,3,2,High/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES","Feb 15, 2021",nan,2022,175cm,72kg,€1M,50,nan
9503_FIFA23,191079,H. Dean,30,https://cdn.sofifa.net/players/191/079/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,68,68,Birmingham City,https://cdn.sofifa.net/teams/88/30.png,€1M,€12K,1524,Right,1,3,2,Medium/ High,Normal (185+),No,"<span class=""pos pos28"">SUB","Aug 30, 2017",nan,2023,191cm,75kg,€1.9M,12,nan
9504_FIFA23,254705,21 A. González,28,https://cdn.sofifa.net/players/254/705/21_60.png,Paraguay,https://cdn.sofifa.net/flags/py.png,64,64,Club Nacional,https://cdn.sofifa.net/teams/112671/30.png,€525K,€500,1524,Right,1,3,2,Medium/ High,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jul 1, 2019",nan,2021,175cm,76kg,€1.1M,15,nan
9505_FIFA23,260670,Raúl Blanco,20,https://cdn.sofifa.net/players/260/670/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,58,72,RC Celta de Vigo,https://cdn.sofifa.net/teams/450/30.png,€500K,€3K,1524,Left,1,3,3,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES","Jul 1, 2020",nan,2023,174cm,65kg,€1.4M,30,nan
9506_FIFA23,255569,21 F. Chaouat,24,https://cdn.sofifa.net/players/255/569/21_60.png,Tunisia,https://cdn.sofifa.net/flags/tn.png,64,71,Abha Club,https://cdn.sofifa.net/teams/113058/30.png,€1.2M,€3K,1524,Right,1,4,2,Medium/ Low,Normal (185+),No,"<span class=""pos pos25"">ST","Jan 17, 2015",nan,2022,185cm,77kg,€1.2M,22,nan
9507_FIFA23,195905,L. Gutiérrez,37,https://cdn.sofifa.net/players/195/905/23_60.png,Bolivia,https://cdn.sofifa.net/flags/bo.png,65,65,Royal Pari,https://cdn.sofifa.net/teams/114579/30.png,€130K,€500,1524,Left,1,3,2,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos6"">LCB","Jan 6, 2022",nan,2023,180cm,74kg,€280K,23,nan
9508_FIFA23,257722,D. Șerbănică,26,https://cdn.sofifa.net/players/257/722/23_60.png,Romania,https://cdn.sofifa.net/flags/ro.png,62,65,CS Mioveni,https://cdn.sofifa.net/teams/113380/30.png,€475K,€1K,1524,Left,1,3,2,Medium/ High,Normal (170-185),No,"<span class=""pos pos28"">SUB","Feb 8, 2021",nan,2023,181cm,76kg,€677K,30,nan
9509_FIFA23,230882,J. Simpson,25,https://cdn.sofifa.net/players/230/882/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,66,70,Rangers FC,https://cdn.sofifa.net/teams/86/30.png,€1.1M,€12K,1524,Left,1,2,2,Medium/ Medium,Normal (185+),Yes,"<span class=""pos pos29"">RES","Feb 1, 2021",nan,2025,190cm,83kg,€2.1M,15,nan
9510_FIFA23,251405,K. Ehlers,21,https://cdn.sofifa.net/players/251/405/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,67,78,SG Dynamo Dresden,https://cdn.sofifa.net/teams/503/30.png,€2.1M,€2K,1524,Right,1,3,2,Medium/ Medium,Normal (185+),No,"<span class=""pos pos4"">RCB","Apr 17, 2019",nan,2024,186cm,84kg,€3.5M,39,nan
9511_FIFA23,258751,22 José Urbina,21,https://cdn.sofifa.net/players/258/751/22_60.png,Spain,https://cdn.sofifa.net/flags/es.png,61,73,SD Ponferradina,https://cdn.sofifa.net/teams/2023/30.png,€775K,€1K,1524,Left,1,2,2,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES","Sep 12, 2020",nan,2022,175cm,65kg,€1.4M,31,nan
9512_FIFA23,241411,T. Holmes,22,https://cdn.sofifa.net/players/241/411/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,67,74,Reading,https://cdn.sofifa.net/teams/1793/30.png,€1.9M,€6K,1524,Right,1,2,2,Medium/ Medium,Normal (185+),No,"<span class=""pos pos5"">CB","May 12, 2017",nan,2025,189cm,82kg,€4M,3,nan
9513_FIFA23,263173,N. Ngcobo,28,https://cdn.sofifa.net/players/263/173/23_60.png,South Africa,https://cdn.sofifa.net/flags/za.png,65,67,Kaizer Chiefs,https://cdn.sofifa.net/teams/110929/30.png,€725K,€500,1524,Right,1,4,2,Low/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Jul 9, 2021",nan,2024,189cm,79kg,€1.6M,27,nan
9514_FIFA23,258488,22 G. Touré,27,https://cdn.sofifa.net/players/258/488/22_60.png,France,https://cdn.sofifa.net/flags/fr.png,60,60,Carlisle United,https://cdn.sofifa.net/teams/1480/30.png,€250K,€2K,1524,Right,1,3,3,High/ Low,Normal (185+),No,"<span class=""pos pos29"">RES","Aug 18, 2020",nan,2022,188cm,88kg,€438K,20,nan
9515_FIFA23,258396,C. Özkacar,21,https://cdn.sofifa.net/players/258/396/23_60.png,Turkey,https://cdn.sofifa.net/flags/tr.png,68,78,Olympique Lyonnais,https://cdn.sofifa.net/teams/66/30.png,€2.5M,€14K,1524,Left,1,3,2,Medium/ Medium,Normal (185+),No,"<span class=""pos pos29"">RES","Aug 18, 2020",nan,2025,190cm,90kg,€5.3M,19,nan
9516_FIFA23,262905,R. Ndualu,22,https://cdn.sofifa.net/players/262/905/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,60,69,MSV Duisburg,https://cdn.sofifa.net/teams/1825/30.png,€550K,€1K,1524,Right,1,3,3,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES","Jul 1, 2021",nan,2023,180cm,80kg,€908K,22,nan
9517_FIFA23,263100,22 M. Talent-Aryeetey,18,https://cdn.sofifa.net/players/263/100/22_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,53,68,Reading,https://cdn.sofifa.net/teams/1793/30.png,€220K,€1K,1523,Right,1,2,2,High/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES","Sep 10, 2019",nan,2022,171cm,79kg,€556K,54,nan
9518_FIFA23,262822,G. Mitoglou,22,https://cdn.sofifa.net/players/262/822/23_60.png,Greece,https://cdn.sofifa.net/flags/gr.png,67,77,AEK Athens,https://cdn.sofifa.net/teams/278/30.png,€2.1M,€500,1523,Right,1,3,2,Low/ Medium,Normal (185+),No,"<span class=""pos pos4"">RCB","Jun 29, 2021",nan,2025,195cm,85kg,€5M,24,nan
9519_FIFA23,262924,22 L. Jakobi,19,https://cdn.sofifa.net/players/262/924/22_60.png,Germany,https://cdn.sofifa.net/flags/de.png,58,70,Türkgücü München,https://cdn.sofifa.net/teams/114398/30.png,€450K,€550,1523,Right,1,3,2,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB","Jun 14, 2021",nan,2024,177cm,70kg,€743K,16,nan
9520_FIFA23,248841,P. Ayongo,25,https://cdn.sofifa.net/players/248/841/23_60.png,Ghana,https://cdn.sofifa.net/flags/gh.png,63,65,Central Coast Mariners,https://cdn.sofifa.net/teams/111396/30.png,€600K,€800,1523,Right,1,3,2,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos26"">LS","Jul 3, 2022",nan,2024,178cm,64kg,€795K,90,nan
9521_FIFA23,270627,A. Al Saeed,25,https://cdn.sofifa.net/players/270/627/23_60.png,Saudi Arabia,https://cdn.sofifa.net/flags/sa.png,56,59,Al Adalah,https://cdn.sofifa.net/teams/113345/30.png,€190K,€3K,1523,Right,1,3,2,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jun 20, 2021",nan,2024,171cm,70kg,€328K,24,nan
9522_FIFA23,269987,P. Scheder,19,https://cdn.sofifa.net/players/269/987/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,55,67,SpVgg Bayreuth,https://cdn.sofifa.net/teams/110194/30.png,€300K,€500,1523,Right,1,3,2,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jul 1, 2022",nan,2023,184cm,77kg,€495K,26,nan
9523_FIFA23,255018,22 Bubacar Djaló,24,https://cdn.sofifa.net/players/255/018/22_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,62,69,HJK Helsinki,https://cdn.sofifa.net/teams/100325/30.png,€750K,€500,1523,Right,1,3,2,Low/ High,Normal (185+),No,"<span class=""pos pos15"">LCM","Jan 1, 2020",nan,2022,188cm,83kg,€1.8M,8,nan
9524_FIFA23,263150,J. Meyer,20,https://cdn.sofifa.net/players/263/150/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,59,72,VfB Stuttgart,https://cdn.sofifa.net/teams/36/30.png,€525K,€2K,1523,Right,1,2,2,Low/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES","Jul 1, 2021",nan,2025,181cm,73kg,€1.3M,35,nan
9525_FIFA23,259130,L. Qamili,24,https://cdn.sofifa.net/players/259/130/23_60.png,Albania,https://cdn.sofifa.net/flags/al.png,61,66,AC Horsens,https://cdn.sofifa.net/teams/1446/30.png,€500K,€2K,1523,Left,1,2,3,Medium/ Medium,Lean (185+),No,"<span class=""pos pos28"">SUB","Sep 10, 2020",nan,2024,191cm,74kg,€663K,7,nan
9526_FIFA23,247507,P. Glatzel,21,https://cdn.sofifa.net/players/247/507/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,59,65,Liverpool,https://cdn.sofifa.net/teams/9/30.png,€375K,€11K,1523,Left,1,3,3,Medium/ Low,Lean (170-185),No,"<span class=""pos pos29"">RES","Feb 16, 2019",nan,2023,174cm,67kg,€769K,45,nan
9527_FIFA23,264873,22 Enol Coto,20,https://cdn.sofifa.net/players/264/873/22_60.png,Spain,https://cdn.sofifa.net/flags/es.png,61,73,Real Sporting de Gijón,https://cdn.sofifa.net/teams/459/30.png,€750K,€1K,1523,Right,1,3,2,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES","Oct 23, 2021",nan,2022,174cm,71kg,€1.4M,38,nan
9528_FIFA23,265538,Álvaro Santamaría,20,https://cdn.sofifa.net/players/265/538/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,62,74,Real Sporting de Gijón,https://cdn.sofifa.net/teams/459/30.png,€975K,€2K,1523,Right,1,3,2,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES","Nov 12, 2021",nan,2023,183cm,78kg,€1.8M,32,nan
9529_FIFA23,254403,22 A. Mercado,27,https://cdn.sofifa.net/players/254/403/22_60.png,Bolivia,https://cdn.sofifa.net/flags/bo.png,63,63,Club Deportivo Guabirá,https://cdn.sofifa.net/teams/114600/30.png,€475K,€500,1523,Left,1,2,2,Medium/ High,Lean (170-185),No,"<span class=""pos pos28"">SUB","Jan 12, 2021",nan,2021,180cm,77kg,€1M,10,nan
9530_FIFA23,260868,21 R. Pedrozo,23,https://cdn.sofifa.net/players/260/868/21_60.png,Paraguay,https://cdn.sofifa.net/flags/py.png,65,69,Guaireña FC,https://cdn.sofifa.net/teams/114688/30.png,€950K,€4K,1523,Right,1,3,2,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jan 14, 2021",nan,2021,181cm,68kg,€2.1M,25,nan
9531_FIFA23,264222,F. Rüth,20,https://cdn.sofifa.net/players/264/222/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,59,66,Rot-Weiß Essen,https://cdn.sofifa.net/teams/526/30.png,€425K,€700,1523,Left,1,3,2,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Jan 13, 2022",nan,2023,187cm,83kg,€701K,37,nan
9532_FIFA23,267419,D. Duffy,19,https://cdn.sofifa.net/players/267/419/23_60.png,Republic of Ireland,https://cdn.sofifa.net/flags/ie.png,55,67,UCD AFC,https://cdn.sofifa.net/teams/111132/30.png,€300K,€500,1523,Left,1,3,3,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos16"">LM","Feb 1, 2022",nan,2022,180cm,76kg,€525K,11,nan
9533_FIFA23,257309,L. Markmanrud,21,https://cdn.sofifa.net/players/257/309/23_60.png,Norway,https://cdn.sofifa.net/flags/no.png,62,70,Sandefjord Fotball,https://cdn.sofifa.net/teams/1757/30.png,€850K,€600,1523,Right,1,3,2,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB","Jun 16, 2020",nan,2022,180cm,71kg,€1.2M,13,nan
9534_FIFA23,257343,21 N. Babil,18,https://cdn.sofifa.net/players/257/343/21_60.png,Ghana,https://cdn.sofifa.net/flags/gh.png,59,72,SC Rheindorf Altach,https://cdn.sofifa.net/teams/15009/30.png,€525K,€1K,1523,Left,1,3,2,Medium/ Low,Normal (170-185),No,"<span class=""pos pos29"">RES","Jul 27, 2020",nan,2021,179cm,70kg,€1.1M,8,nan
9535_FIFA23,260427,22 J. Marchand,19,https://cdn.sofifa.net/players/260/427/22_60.png,Mexico,https://cdn.sofifa.net/flags/mx.png,56,65,Pachuca,https://cdn.sofifa.net/teams/110147/30.png,€300K,€2K,1523,Right,1,3,2,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB","Jan 1, 2021",nan,2022,178cm,71kg,€570K,86,nan
9536_FIFA23,258616,R. Towler,20,https://cdn.sofifa.net/players/258/616/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,59,75,Bristol City,https://cdn.sofifa.net/teams/1919/30.png,€550K,€4K,1522,Left,1,3,2,Medium/ Medium,Lean (185+),No,"<span class=""pos pos28"">SUB","Jul 1, 2020",nan,2024,187cm,77kg,€1.4M,23,nan
9537_FIFA23,243185,P. Wiśniewski,23,https://cdn.sofifa.net/players/243/185/23_60.png,Poland,https://cdn.sofifa.net/flags/pl.png,67,74,Venezia FC,https://cdn.sofifa.net/teams/205/30.png,€1.9M,€2K,1522,Right,1,3,2,Medium/ Medium,Normal (185+),No,"<span class=""pos pos4"">RCB","Jul 1, 2022",nan,2025,194cm,91kg,€3.4M,2,nan
9538_FIFA23,253764,20 Valín,19,https://cdn.sofifa.net/players/253/764/20_60.png,Spain,https://cdn.sofifa.net/flags/es.png,63,76,Deportivo de La Coruña,https://cdn.sofifa.net/teams/242/30.png,€625K,€1K,1522,Right,1,3,3,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES","Jan 1, 2019",nan,2020,178cm,69kg,€1.4M,33,nan
9539_FIFA23,257948,21 M. Diatta,19,https://cdn.sofifa.net/players/257/948/21_60.png,Senegal,https://cdn.sofifa.net/flags/sn.png,59,69,Pau FC,https://cdn.sofifa.net/teams/110321/30.png,€450K,€500,1522,Right,1,2,2,Low/ High,Lean (185+),No,"<span class=""pos pos28"">SUB","Aug 6, 2020",nan,2021,188cm,80kg,€878K,19,nan
9540_FIFA23,261427,22 J. Lencinas,33,https://cdn.sofifa.net/players/261/427/22_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,65,65,Club Atlético Palmaflor,https://cdn.sofifa.net/teams/115358/30.png,€350K,€500,1522,Right,1,3,2,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos4"">RCB","Feb 26, 2021",nan,2022,184cm,80kg,€753K,26,nan
9541_FIFA23,262119,B. Tomiak,23,https://cdn.sofifa.net/players/262/119/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,68,75,1. FC Kaiserslautern,https://cdn.sofifa.net/teams/29/30.png,€2.2M,€5K,1522,Right,1,3,2,Medium/ Medium,Normal (185+),No,"<span class=""pos pos4"">RCB","Jul 1, 2021",nan,2023,193cm,87kg,€3.9M,2,nan
9542_FIFA23,267615,A. Sandoval,20,https://cdn.sofifa.net/players/267/615/23_60.png,Bolivia,https://cdn.sofifa.net/flags/bo.png,60,69,Club Deportivo Oriente Petrolero,https://cdn.sofifa.net/teams/110970/30.png,€500K,€500,1522,Right,1,3,2,Low/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB","Nov 1, 2021",nan,2022,180cm,71kg,€1.2M,2,nan
9543_FIFA23,271268,F. Pålerud,28,https://cdn.sofifa.net/players/271/268/23_60.png,Norway,https://cdn.sofifa.net/flags/no.png,60,60,Sandefjord Fotball,https://cdn.sofifa.net/teams/1757/30.png,€220K,€800,1522,Right,1,3,2,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Aug 5, 2022",nan,2024,181cm,78kg,€275K,18,nan
9544_FIFA23,262571,22 Carlos Dias,20,https://cdn.sofifa.net/players/262/571/22_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,62,75,APOEL Nicosia FC,https://cdn.sofifa.net/teams/100135/30.png,€950K,€500,1522,Right,1,3,2,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jul 24, 2021",nan,2024,179cm,75kg,€2.7M,5,nan
9545_FIFA23,256730,22 D. Thiam,31,https://cdn.sofifa.net/players/256/730/22_60.png,France,https://cdn.sofifa.net/flags/fr.png,65,65,USL Dunkerque,https://cdn.sofifa.net/teams/111276/30.png,€525K,€2K,1522,Right,1,2,2,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos2"">RWB","Jul 1, 2018",nan,2022,179cm,67kg,€919K,28,nan
9546_FIFA23,258211,22 Á. Pérez,19,https://cdn.sofifa.net/players/258/211/22_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,58,70,Club Nacional de Football,https://cdn.sofifa.net/teams/111325/30.png,€475K,€500,1522,Right,1,3,3,Medium/ Low,Lean (170-185),No,"<span class=""pos pos29"">RES","Aug 1, 2020",nan,2023,172cm,72kg,€1.1M,8,nan
9547_FIFA23,244206,N. Pérez,22,https://cdn.sofifa.net/players/244/206/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,75,82,Udinese Calcio,https://cdn.sofifa.net/teams/55/30.png,€10.5M,€13K,1522,Right,1,3,2,Medium/ High,Normal (185+),No,"<span class=""pos pos6"">LCB","Jul 29, 2022",nan,2027,186cm,75kg,€20M,18,nan
9548_FIFA23,265511,22 E. Quinteros,21,https://cdn.sofifa.net/players/265/511/22_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,58,69,Godoy Cruz,https://cdn.sofifa.net/teams/111706/30.png,€425K,€1K,1522,Right,1,3,2,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES","Nov 6, 2021",nan,2023,175cm,70kg,€701K,30,nan
9549_FIFA23,269296,G. Durbant,30,https://cdn.sofifa.net/players/269/296/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,67,67,Stade Lavallois Mayenne FC,https://cdn.sofifa.net/teams/1814/30.png,€1M,€3K,1522,Right,1,2,2,High/ Medium,Normal (170-185),No,"<span class=""pos pos24"">RS","Jun 7, 2021",nan,2023,183cm,75kg,€1.8M,9,nan
9550_FIFA23,256264,22 J. Gullan,21,https://cdn.sofifa.net/players/256/264/22_60.png,Scotland,https://cdn.sofifa.net/flags/gb-sct.png,60,68,Hibernian,https://cdn.sofifa.net/teams/81/30.png,€550K,€1K,1522,Right,1,4,3,High/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jul 1, 2018",nan,2022,183cm,73kg,€1.1M,19,nan
